config,feature,measure,association,rank,selected
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('MEN_MAIS_MEN_TOT'),Tschuprowt,0.006280171854842177,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('MEN_MAIS_MEN'),Tschuprowt,0.0024307664085955936,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('MEN_MEN_TOT'),Tschuprowt,0.0067914283327124925,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('MEN_REGION'),Tschuprowt,0.007303034061114395,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y2_Y3_num'),Tschuprowt,0.0025058226236105846,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y3_Y4_num'),Tschuprowt,0.004459783999109029,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y5_Y6_num'),Tschuprowt,0.003996094519505805,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y8_Y9_num'),Tschuprowt,0.005860975226167294,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y9_num'),Tschuprowt,0.004975865515501778,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_SNV_num'),Tschuprowt,0.003439301288694444,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_TOT'),Tschuprowt,0.0034422871031116378,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_IND_TOT'),Tschuprowt,0.00303664533470234,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_IND_SNV'),Tschuprowt,0.003378257303386211,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_0_Y1_IND_TOT'),Tschuprowt,0.0034428731289576644,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_0_Y1_IND_SNV'),Tschuprowt,0.003439992818775749,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y1_Y2_IND_TOT'),Tschuprowt,0.0034422871031116378,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y1_Y2_IND_SNV'),Tschuprowt,0.003439301288694444,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y2_Y3_IND_TOT'),Tschuprowt,0.002956442959204416,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y2_Y3_IND_SNV'),Tschuprowt,0.0034000246253160483,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y3_Y4_IND_TOT'),Tschuprowt,0.004480079156345036,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y3_Y4_IND'),Tschuprowt,0.004393332243945156,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y3_Y4_IND_SNV'),Tschuprowt,0.004842988082700571,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y4_Y5_IND_TOT'),Tschuprowt,0.003628855586155686,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y4_Y5_IND'),Tschuprowt,0.0023858382842094615,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y4_Y5_IND_SNV'),Tschuprowt,0.0036452005542963206,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y5_Y6_IND_TOT'),Tschuprowt,0.004673062570534995,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y5_Y6_IND'),Tschuprowt,0.00412737643465808,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y5_Y6_IND_SNV'),Tschuprowt,0.004267381953867569,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y6_Y7_IND_TOT'),Tschuprowt,0.0038891658827311182,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y6_Y7_IND_SNV'),Tschuprowt,0.005746572042420099,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y7_Y8_IND_TOT'),Tschuprowt,0.0030565249567493565,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y7_Y8_IND_SNV'),Tschuprowt,0.003607367398734096,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y8_Y9_IND_TOT'),Tschuprowt,0.0047499836824821205,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y8_Y9_IND'),Tschuprowt,0.005744427237447091,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y8_Y9_IND_SNV'),Tschuprowt,0.005632228684080466,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y9_IND_TOT'),Tschuprowt,0.004720683603222306,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y9_IND'),Tschuprowt,0.00495385413128947,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_Y9_IND_SNV'),Tschuprowt,0.005315861146609641,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_INC_IND_TOT'),Tschuprowt,0.0034422871031116378,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_INC_IND_SNV'),Tschuprowt,0.003439301288694444,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_SNV_IND_TOT'),Tschuprowt,0.005880877785843714,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_SNV_IND'),Tschuprowt,0.003378257303386211,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('IND_REGION'),Tschuprowt,0.008125317543566152,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_1_num'),Tschuprowt,0.008866678386791655,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_2_num'),Tschuprowt,0.008024384524607223,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_3_num'),Tschuprowt,0.007684096647105581,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_4_num'),Tschuprowt,0.0060539899369756135,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_5_num'),Tschuprowt,0.007848399341776134,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_TOT'),Tschuprowt,0.009811222885911991,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_1_ALT_TOT'),Tschuprowt,0.009811222885911991,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_2_ALT_TOT'),Tschuprowt,0.009811222885911991,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_3_ALT_TOT'),Tschuprowt,0.009811222885911991,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_4_ALT_TOT'),Tschuprowt,0.009811222885911991,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('ALTITUDE_REGION'),Tschuprowt,0.00727357074846481,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTX25_MM_A_NBJTX25_MMAX_A'),Tschuprowt,0.007369543919990315,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTXI27_MM_A_NBJTXI27_MMAX_A'),Tschuprowt,0.007465699118418774,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTXS32_MM_A_NBJTXS32_MMAX_A'),Tschuprowt,0.007209752909638233,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTXI20_MM_A_NBJTXI20_MMAX_A'),Tschuprowt,0.008813502331681508,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTX30_MM_A_NBJTX30_MMAX_A'),Tschuprowt,0.008629695672515609,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTX35_MM_A_NBJTX35_MMAX_A'),Tschuprowt,0.005169837530419022,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTN10_MM_A_NBJTN10_MMAX_A'),Tschuprowt,0.0038911464387503007,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTNI10_MM_A_NBJTNI10_MMAX_A'),Tschuprowt,0.009315396793122698,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTN5_MM_A_NBJTN5_MMAX_A'),Tschuprowt,0.008555586890752948,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTNS25_MM_A_NBJTNS25_MMAX_A'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTNI15_MM_A_NBJTNI15_MMAX_A'),Tschuprowt,0.006083005627478657,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTNI20_MM_A_NBJTNI20_MMAX_A'),Tschuprowt,0.004092643517877322,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTNS20_MM_A_NBJTNS20_MMAX_A'),Tschuprowt,0.006675051192474565,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJTMS24_MM_A_NBJTMS24_MMAX_A'),Tschuprowt,0.006277148168556225,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TM_VOR_MM_A_TM_VOR_MMAX_A'),Tschuprowt,0.006945222546824176,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TMM_VOR_MM_A_TMM_VOR_MMAX_A'),Tschuprowt,0.006115335080650641,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TMMAX_VOR_MM_A_TMMAX_VOR_MMAX_A'),Tschuprowt,0.006983020327829288,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TMMIN_VOR_MM_A_TMMIN_VOR_MMAX_A'),Tschuprowt,0.0074555759643305216,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TN_VOR_MM_A_TN_VOR_MMAX_A'),Tschuprowt,0.009096285216672112,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TNAB_VOR_MM_A_TNAB_VOR_MMAX_A'),Tschuprowt,0.009338223472088236,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TNMAX_VOR_MM_A_TNMAX_VOR_MMAX_A'),Tschuprowt,0.00694388179831854,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TX_VOR_MM_A_TX_VOR_MMAX_A'),Tschuprowt,0.0077683025205477225,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('TXMIN_VOR_MM_A_TXMIN_VOR_MMAX_A'),Tschuprowt,0.006567834143759954,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJFF28_MM_A_NBJFF28_MMAX_A'),Tschuprowt,0.007176252696828067,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJFXY10_MM_A_NBJFXY10_MMAX_A'),Tschuprowt,0.009249621868286408,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJFXY15_MM_A_NBJFXY15_MMAX_A'),Tschuprowt,0.009164560185188695,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('FFM_VOR_MM_A_FFM_VOR_MMAX_A'),Tschuprowt,0.006773522030364605,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('FXI3SAB_VOR_MM_A_FXI3SAB_VOR_MMAX_A'),Tschuprowt,0.006140367915326166,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('FXIAB_VOR_MM_A_FXIAB_VOR_MMAX_A'),Tschuprowt,0.008999334175224973,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('FXYAB_VOR_MM_A_FXYAB_VOR_MMAX_A'),Tschuprowt,0.005890485635780723,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('FFM_VOR_COM_MM_A_Y_FFM_VOR_COM_MMAX_A_Y'),Tschuprowt,0.009663048221552735,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('FXI3SAB_VOR_COM_MM_A_Y_FXI3SAB_VOR_COM_MMAX_A_Y'),Tschuprowt,0.00803550859193221,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJRR1_MM_A_NBJRR1_MMAX_A'),Tschuprowt,0.008077744631631016,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJRR5_MM_A_NBJRR5_MMAX_A'),Tschuprowt,0.008667819953485614,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('NBJRR100_MM_A_NBJRR100_MMAX_A'),Tschuprowt,0.006115251691538351,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('RR_VOR_MM_A_RR_VOR_MMAX_A'),Tschuprowt,0.009542422349429893,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('nb_casernes_extinction_rate'),Tschuprowt,0.004723668572178484,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('zone_vent_extinction_rate'),Tschuprowt,0.009414144757972764,,False
Classification | Tschuprowt + KruskalEta  (shipped),Categorical('VENT_x_CASERNES'),Tschuprowt,0.009708877465310968,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('NB_CASERNES'),Tschuprowt,0.0022661872370602883,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_SURF'),Tschuprowt,0.0044229081277448465,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('IND_SNV'),Tschuprowt,0.003439301288694444,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('IND_Y9'),Tschuprowt,0.004975865515501778,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('LOG_SOC'),Tschuprowt,0.006433955307378099,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('LOG_APA3'),Tschuprowt,0.004522946515724138,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('LOG_AVA1'),Tschuprowt,0.004584606907204501,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_MAIS'),Tschuprowt,0.0035867999365193273,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_COLL'),Tschuprowt,0.003702524739223891,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_FMP'),Tschuprowt,0.0013822605816375603,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_PROP'),Tschuprowt,0.0015637768333313618,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_PAUV'),Tschuprowt,0.004997403457871623,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('COEFASS'),Tschuprowt,0.005583897363410234,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_111'),Tschuprowt,0.0004060946686929573,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_112'),Tschuprowt,0.0034468296187568706,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_121'),Tschuprowt,0.003146390178940825,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_122'),Tschuprowt,0.007195199373976134,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_123'),Tschuprowt,0.006890095839764209,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_124'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_131'),Tschuprowt,0.0023419113510082697,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_132'),Tschuprowt,0.008438235934687078,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_133'),Tschuprowt,0.003687324415444206,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_141'),Tschuprowt,0.0031743999927711817,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_142'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_211'),Tschuprowt,0.007382644833637939,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_221'),Tschuprowt,0.003413500797662615,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_222'),Tschuprowt,0.007298466569873905,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_223'),Tschuprowt,0.011963108305001302,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_231'),Tschuprowt,0.005152387725936362,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_242'),Tschuprowt,0.006255301651827262,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_243'),Tschuprowt,0.0008955696796348428,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_244'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_311'),Tschuprowt,0.009390548582435177,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_312'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_313'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_321'),Tschuprowt,0.009745650563819461,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_322'),Tschuprowt,0.003499529772760102,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_324'),Tschuprowt,0.0,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_331'),Tschuprowt,0.0019978029259148443,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_332'),Tschuprowt,0.008066272534235103,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_333'),Tschuprowt,0.0014392534583485743,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_412'),Tschuprowt,0.0028749429790784543,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_421'),Tschuprowt,0.003923117927422628,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_422'),Tschuprowt,0.008123050264043643,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_423'),Tschuprowt,0.0042446994505898955,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_511'),Tschuprowt,0.005696960328190954,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_512'),Tschuprowt,0.005611037690981583,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_521'),Tschuprowt,0.004918228148198877,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_522'),Tschuprowt,0.002980805311269253,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('DISTANCE_523'),Tschuprowt,0.0035385722815326395,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('PROPORTION_22'),Tschuprowt,0.0033643316064864677,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('PROPORTION_23'),Tschuprowt,0.003901958324070127,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('PROPORTION_24'),Tschuprowt,0.007350242394929883,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('PROPORTION_31'),Tschuprowt,0.008216630871955791,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('PROPORTION_32'),Tschuprowt,0.002720015601284033,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_1IND'),Tschuprowt,0.005598184974025729,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('MEN_5IND'),Tschuprowt,0.002993336369889828,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('LOG_A2_A3'),Tschuprowt,0.004376643260016498,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('IND_Y3_Y4'),Tschuprowt,0.004459783999109029,,False
Classification | Tschuprowt + KruskalEta  (shipped),Ordinal('IND_Y5_Y6'),Tschuprowt,0.003978906923005318,,False
